occ_code,decile,share,source_tag,mu,sigma,n_points,fit_level
17-3026,5,0.11935396477712623,partial:OEWS_May2021_lognormal;D,10.980396417403576,0.324590150032714,5,own
17-3026,6,0.16129941170987855,partial:OEWS_May2021_lognormal;D,10.980396417403576,0.324590150032714,5,own
17-3026,7,0.1906793932684141,partial:OEWS_May2021_lognormal;D,10.980396417403576,0.324590150032714,5,own
17-3026,8,0.1932378887236863,partial:OEWS_May2021_lognormal;D,10.980396417403576,0.324590150032714,5,own
17-3026,9,0.15174930796777486,partial:OEWS_May2021_lognormal;D,10.980396417403576,0.324590150032714,5,own
17-3026,10,0.054471496475669845,partial:OEWS_May2021_lognormal;D,10.980396417403576,0.324590150032714,5,own
17-3027,1,0.0030444441097677855,partial:OEWS_May2021_lognormal;D,11.006036138253389,0.35974042039767856,5,own
17-3027,2,0.017823704607850432,partial:OEWS_May2021_lognormal;D,11.006036138253389,0.35974042039767856,5,own
17-3027,3,0.042577518580071305,partial:OEWS_May2021_lognormal;D,11.006036138253389,0.35974042039767856,5,own
17-3027,4,0.07419361177908251,partial:OEWS_May2021_lognormal;D,11.006036138253389,0.35974042039767856,5,own
17-3027,5,0.10936535512124429,partial:OEWS_May2021_lognormal;D,11.006036138253389,0.35974042039767856,5,own
17-3027,6,0.1439219352153311,partial:OEWS_May2021_lognormal;D,11.006036138253389,0.35974042039767856,5,own
17-3027,7,0.1720751617488328,partial:OEWS_May2021_lognormal;D,11.006036138253389,0.35974042039767856,5,own
17-3027,8,0.18501062713256788,partial:OEWS_May2021_lognormal;D,11.006036138253389,0.35974042039767856,5,own
17-3027,9,0.16743180899661525,partial:OEWS_May2021_lognormal;D,11.006036138253389,0.35974042039767856,5,own
17-3027,10,0.08455583270863665,partial:OEWS_May2021_lognormal;D,11.006036138253389,0.35974042039767856,5,own
17-3028,1,0.00399383357503158,partial:OEWS_May2021_lognormal;D,11.001103700478717,0.3701361250620873,5,own
17-3028,2,0.020677043678081652,partial:OEWS_May2021_lognormal;D,11.001103700478717,0.3701361250620873,5,own
17-3028,3,0.046072463748668024,partial:OEWS_May2021_lognormal;D,11.001103700478717,0.3701361250620873,5,own
17-3028,4,0.07680196362066122,partial:OEWS_May2021_lognormal;D,11.001103700478717,0.3701361250620873,5,own
17-3028,5,0.10984544189034351,partial:OEWS_May2021_lognormal;D,11.001103700478717,0.3701361250620873,5,own
17-3028,6,0.14166124115348344,partial:OEWS_May2021_lognormal;D,11.001103700478717,0.3701361250620873,5,own
17-3028,7,0.16744242449109809,partial:OEWS_May2021_lognormal;D,11.001103700478717,0.3701361250620873,5,own
17-3028,8,0.179778026235481,partial:OEWS_May2021_lognormal;D,11.001103700478717,0.3701361250620873,5,own
17-3028,9,0.16518260277282626,partial:OEWS_May2021_lognormal;D,11.001103700478717,0.3701361250620873,5,own
17-3028,10,0.08854495883432523,partial:OEWS_May2021_lognormal;D,11.001103700478717,0.3701361250620873,5,own
17-3029,1,0.004556492766097375,partial:OEWS_May2021_lognormal;D,11.03458811949039,0.38933561867448574,5,own
17-3029,2,0.020752826145801317,partial:OEWS_May2021_lognormal;D,11.03458811949039,0.38933561867448574,5,own
17-3029,3,0.043624759182864514,partial:OEWS_May2021_lognormal;D,11.03458811949039,0.38933561867448574,5,own
17-3029,4,0.07082747315937177,partial:OEWS_May2021_lognormal;D,11.03458811949039,0.38933561867448574,5,own
17-3029,5,0.10055295434308059,partial:OEWS_May2021_lognormal;D,11.03458811949039,0.38933561867448574,5,own
17-3029,6,0.13069107875006652,partial:OEWS_May2021_lognormal;D,11.03458811949039,0.38933561867448574,5,own
17-3029,7,0.15816865449468825,partial:OEWS_May2021_lognormal;D,11.03458811949039,0.38933561867448574,5,own
17-3029,8,0.1776450287465664,partial:OEWS_May2021_lognormal;D,11.03458811949039,0.38933561867448574,5,own
17-3029,9,0.17756715123357436,partial:OEWS_May2021_lognormal;D,11.03458811949039,0.38933561867448574,5,own
17-3029,10,0.11561358117788889,partial:OEWS_May2021_lognormal;D,11.03458811949039,0.38933561867448574,5,own
17-3031,1,0.02061397966348666,partial:OEWS_May2021_lognormal;D,10.762725103452631,0.3642122601407523,5,own
17-3031,2,0.06900699854973047,partial:OEWS_May2021_lognormal;D,10.762725103452631,0.3642122601407523,5,own
17-3031,3,0.1109211095538003,partial:OEWS_May2021_lognormal;D,10.762725103452631,0.3642122601407523,5,own
17-3031,4,0.14052797483423307,partial:OEWS_May2021_lognormal;D,10.762725103452631,0.3642122601407523,5,own
17-3031,5,0.15593746781762752,partial:OEWS_May2021_lognormal;D,10.762725103452631,0.3642122601407523,5,own
17-3031,6,0.15640212888683047,partial:OEWS_May2021_lognormal;D,10.762725103452631,0.3642122601407523,5,own
17-3031,7,0.14181493372586895,partial:OEWS_May2021_lognormal;D,10.762725103452631,0.3642122601407523,5,own
17-3031,8,0.11270130944612233,partial:OEWS_May2021_lognormal;D,10.762725103452631,0.3642122601407523,5,own
17-3031,9,0.07070338269998888,partial:OEWS_May2021_lognormal;D,10.762725103452631,0.3642122601407523,5,own
17-3031,10,0.021370714822311343,partial:OEWS_May2021_lognormal;D,10.762725103452631,0.3642122601407523,5,own
19-1011,1,0.0017494492579421816,partial:OEWS_May2021_lognormal;D,11.176319902770485,0.39622804670505735,5,own
19-1011,2,0.009601955348162716,partial:OEWS_May2021_lognormal;D,11.176319902770485,0.39622804670505735,5,own
19-1011,3,0.023359187645175195,partial:OEWS_May2021_lognormal;D,11.176319902770485,0.39622804670505735,5,own
19-1011,4,0.043052075021685066,partial:OEWS_May2021_lognormal;D,11.176319902770485,0.39622804670505735,5,own
19-1011,5,0.06892974743106212,partial:OEWS_May2021_lognormal;D,11.176319902770485,0.39622804670505735,5,own
19-1011,6,0.10119035824544159,partial:OEWS_May2021_lognormal;D,11.176319902770485,0.39622804670505735,5,own
19-1011,7,0.13963996666241135,partial:OEWS_May2021_lognormal;D,11.176319902770485,0.39622804670505735,5,own
19-1011,8,0.1827029413401453,partial:OEWS_May2021_lognormal;D,11.176319902770485,0.39622804670505735,5,own
19-1011,9,0.22328858124488937,partial:OEWS_May2021_lognormal;D,11.176319902770485,0.39622804670505735,5,own
19-1011,10,0.2064857378030851,partial:OEWS_May2021_lognormal;D,11.176319902770485,0.39622804670505735,5,own
19-1012,1,0.0012245918994185367,partial:OEWS_May2021_lognormal;D,11.25836181951511,0.4089972970475028,5,own
19-1012,2,0.006798611438310398,partial:OEWS_May2021_lognormal;D,11.25836181951511,0.4089972970475028,5,own
19-1012,3,0.01699954499667322,partial:OEWS_May2021_lognormal;D,11.25836181951511,0.4089972970475028,5,own
19-1012,4,0.03242873223318149,partial:OEWS_May2021_lognormal;D,11.25836181951511,0.4089972970475028,5,own
19-1012,5,0.054062980784072234,partial:OEWS_May2021_lognormal;D,11.25836181951511,0.4089972970475028,5,own
19-1012,6,0.08324403974350647,partial:OEWS_May2021_lognormal;D,11.25836181951511,0.4089972970475028,5,own
19-1012,7,0.1217616591516783,partial:OEWS_May2021_lognormal;D,11.25836181951511,0.4089972970475028,5,own
19-1012,8,0.17184492451693129,partial:OEWS_May2021_lognormal;D,11.25836181951511,0.4089972970475028,5,own
19-1012,9,0.23488473890015393,partial:OEWS_May2021_lognormal;D,11.25836181951511,0.4089972970475028,5,own
19-1012,10,0.2767501763360741,partial:OEWS_May2021_lognormal;D,11.25836181951511,0.4089972970475028,5,own
19-1013,1,0.006480111119279208,partial:OEWS_May2021_lognormal;D,11.145872152521495,0.45338082318226125,5,own
19-1013,2,0.020695359278673664,partial:OEWS_May2021_lognormal;D,11.145872152521495,0.45338082318226125,5,own
19-1013,3,0.037126506164840145,partial:OEWS_May2021_lognormal;D,11.145872152521495,0.45338082318226125,5,own
19-1013,4,0.055878271410014,partial:OEWS_May2021_lognormal;D,11.145872152521495,0.45338082318226125,5,own
19-1013,5,0.07717260237054685,partial:OEWS_May2021_lognormal;D,11.145872152521495,0.45338082318226125,5,own
19-1013,6,0.10134720335797298,partial:OEWS_May2021_lognormal;D,11.145872152521495,0.45338082318226125,5,own
19-1013,7,0.1288562722627093,partial:OEWS_May2021_lognormal;D,11.145872152521495,0.45338082318226125,5,own
19-1013,8,0.16020883719565615,partial:OEWS_May2021_lognormal;D,11.145872152521495,0.45338082318226125,5,own
19-1013,9,0.19531300440406918,partial:OEWS_May2021_lognormal;D,11.145872152521495,0.45338082318226125,5,own
19-1013,10,0.21692183243623853,partial:OEWS_May2021_lognormal;D,11.145872152521495,0.45338082318226125,5,own
19-1021,1,0.00005468726049839834,partial:OEWS_May2021_lognormal;D,11.530638285656288,0.39065243613196476,5,own
19-1021,2,0.0005909565023322072,partial:OEWS_May2021_lognormal;D,11.530638285656288,0.39065243613196476,5,own
19-1021,3,0.002347108199297232,partial:OEWS_May2021_lognormal;D,11.530638285656288,0.39065243613196476,5,own
19-1021,4,0.006456034548264766,partial:OEWS_May2021_lognormal;D,11.530638285656288,0.39065243613196476,5,own
19-1021,5,0.014815344409930598,partial:OEWS_May2021_lognormal;D,11.530638285656288,0.39065243613196476,5,own
19-1021,6,0.03077062265048819,partial:OEWS_May2021_lognormal;D,11.530638285656288,0.39065243613196476,5,own
19-1021,7,0.06064743005641776,partial:OEWS_May2021_lognormal;D,11.530638285656288,0.39065243613196476,5,own
19-1021,8,0.11777244302814799,partial:OEWS_May2021_lognormal;D,11.530638285656288,0.39065243613196476,5,own
19-1021,9,0.23600389089960727,partial:OEWS_May2021_lognormal;D,11.530638285656288,0.39065243613196476,5,own
19-1021,10,0.5305414824450156,partial:OEWS_May2021_lognormal;D,11.530638285656288,0.39065243613196476,5,own
19-1022,1,0.001177021005275003,partial:OEWS_May2021_lognormal;D,11.297185273266319,0.4201552141096394,5,own
19-1022,2,0.006241830696691375,partial:OEWS_May2021_lognormal;D,11.297185273266319,0.4201552141096394,5,own
19-1022,3,0.015334638754580743,partial:OEWS_May2021_lognormal;D,11.297185273266319,0.4201552141096394,5,own
19-1022,4,0.029107789811502416,partial:OEWS_May2021_lognormal;D,11.297185273266319,0.4201552141096394,5,own
19-1022,5,0.04866536857171461,partial:OEWS_May2021_lognormal;D,11.297185273266319,0.4201552141096394,5,own
19-1022,6,0.07564739195014458,partial:OEWS_May2021_lognormal;D,11.297185273266319,0.4201552141096394,5,own
19-1022,7,0.11252986586771502,partial:OEWS_May2021_lognormal;D,11.297185273266319,0.4201552141096394,5,own
19-1022,8,0.1632221765334544,partial:OEWS_May2021_lognormal;D,11.297185273266319,0.4201552141096394,5,own
19-1022,9,0.23401759582750387,partial:OEWS_May2021_lognormal;D,11.297185273266319,0.4201552141096394,5,own
19-1022,10,0.314056320981418,partial:OEWS_May2021_lognormal;D,11.297185273266319,0.4201552141096394,5,own
19-1023,1,0.0011985477707132652,partial:OEWS_May2021_lognormal;D,11.084822848041266,0.3509636431477622,5,own
19-1023,2,0.009202812295507512,partial:OEWS_May2021_lognormal;D,11.084822848041266,0.3509636431477622,5,own
19-1023,3,0.02639505643077117,partial:OEWS_May2021_lognormal;D,11.084822848041266,0.3509636431477622,5,own
19-1023,4,0.05287892838293606,partial:OEWS_May2021_lognormal;D,11.084822848041266,0.3509636431477622,5,own
19-1023,5,0.08766805831884461,partial:OEWS_May2021_lognormal;D,11.084822848041266,0.3509636431477622,5,own
19-1023,6,0.12827231692891938,partial:OEWS_May2021_lognormal;D,11.084822848041266,0.3509636431477622,5,own
19-1023,7,0.1696908318863673,partial:OEWS_May2021_lognormal;D,11.084822848041266,0.3509636431477622,5,own
19-1023,8,0.2021049052085288,partial:OEWS_May2021_lognormal;D,11.084822848041266,0.3509636431477622,5,own
19-1023,9,0.20457272367501533,partial:OEWS_May2021_lognormal;D,11.084822848041266,0.3509636431477622,5,own
19-1023,10,0.11801581910239656,partial:OEWS_May2021_lognormal;D,11.084822848041266,0.3509636431477622,5,own
19-1029,1,0.0005668563966158557,partial:OEWS_May2021_lognormal;D,11.301305258893155,0.3938557258738262,5,own
19-1029,2,0.003967398442879577,partial:OEWS_May2021_lognormal;D,11.301305258893155,0.3938557258738262,5,own
19-1029,3,0.011484466859344566,partial:OEWS_May2021_lognormal;D,11.301305258893155,0.3938557258738262,5,own
19-1029,4,0.024371495369689355,partial:OEWS_May2021_lognormal;D,11.301305258893155,0.3938557258738262,5,own
19-1029,5,0.04426979936653652,partial:OEWS_May2021_lognormal;D,11.301305258893155,0.3938557258738262,5,own
19-1029,6,0.07336493944825428,partial:OEWS_May2021_lognormal;D,11.301305258893155,0.3938557258738262,5,own
19-1029,7,0.1146174441913696,partial:OEWS_May2021_lognormal;D,11.301305258893155,0.3938557258738262,5,own
19-1029,8,0.17195492401808,partial:OEWS_May2021_lognormal;D,11.301305258893155,0.3938557258738262,5,own
19-1029,9,0.24906873368278382,partial:OEWS_May2021_lognormal;D,11.301305258893155,0.3938557258738262,5,own
19-1029,10,0.30633394222444643,partial:OEWS_May2021_lognormal;D,11.301305258893155,0.3938557258738262,5,own
19-1031,1,0.00278136084461994,partial:OEWS_May2021_lognormal;D,11.051541670041168,0.3723199071504181,5,own
19-1031,2,0.015546995185407086,partial:OEWS_May2021_lognormal;D,11.051541670041168,0.3723199071504181,5,own
19-1031,3,0.036790788946609254,partial:OEWS_May2021_lognormal;D,11.051541670041168,0.3723199071504181,5,own
19-1031,4,0.0646088231142235,partial:OEWS_May2021_lognormal;D,11.051541670041168,0.3723199071504181,5,own
19-1031,5,0.09706818817073398,partial:OEWS_May2021_lognormal;D,11.051541670041168,0.3723199071504181,5,own
19-1031,6,0.1315568777424725,partial:OEWS_May2021_lognormal;D,11.051541670041168,0.3723199071504181,5,own
19-1031,7,0.16401398529135358,partial:OEWS_May2021_lognormal;D,11.051541670041168,0.3723199071504181,5,own
19-1031,8,0.18730188777874346,partial:OEWS_May2021_lognormal;D,11.051541670041168,0.3723199071504181,5,own
19-1031,9,0.18649621655359438,partial:OEWS_May2021_lognormal;D,11.051541670041168,0.3723199071504181,5,own
19-1031,10,0.11383487637224232,partial:OEWS_May2021_lognormal;D,11.051541670041168,0.3723199071504181,5,own
19-1032,1,0.0005810143084878927,partial:OEWS_May2021_lognormal;D,11.07074044033783,0.32372024819938783,5,own
19-1032,2,0.006316105459038268,partial:OEWS_May2021_lognormal;D,11.07074044033783,0.32372024819938783,5,own
19-1032,3,0.022069451838732712,partial:OEWS_May2021_lognormal;D,11.07074044033783,0.32372024819938783,5,own
19-1032,4,0.04997045504909903,partial:OEWS_May2021_lognormal;D,11.07074044033783,0.32372024819938783,5,own
19-1032,5,0.08960932837649405,partial:OEWS_May2021_lognormal;D,11.07074044033783,0.32372024819938783,5,own
19-1032,6,0.13732298991749986,partial:OEWS_May2021_lognormal;D,11.07074044033783,0.32372024819938783,5,own
19-1032,7,0.18469753672067463,partial:OEWS_May2021_lognormal;D,11.07074044033783,0.32372024819938783,5,own
19-1032,8,0.2157740199624229,partial:OEWS_May2021_lognormal;D,11.07074044033783,0.32372024819938783,5,own
19-1032,9,0.20160128790182608,partial:OEWS_May2021_lognormal;D,11.07074044033783,0.32372024819938783,5,own
19-1032,10,0.09205781046572459,partial:OEWS_May2021_lognormal;D,11.07074044033783,0.32372024819938783,5,own
19-1041,1,0.00030135925567553734,partial:OEWS_May2021_lognormal;D,11.288363447447683,0.36995212846636316,5,own
19-1041,2,0.002741911191125934,partial:OEWS_May2021_lognormal;D,11.288363447447683,0.36995212846636316,5,own
19-1041,3,0.009261201100772387,partial:OEWS_May2021_lognormal;D,11.288363447447683,0.36995212846636316,5,own
19-1041,4,0.02177017815196297,partial:OEWS_May2021_lognormal;D,11.288363447447683,0.36995212846636316,5,own
19-1041,5,0.04254067314395721,partial:OEWS_May2021_lognormal;D,11.288363447447683,0.36995212846636316,5,own
19-1041,6,0.07432540958056277,partial:OEWS_May2021_lognormal;D,11.288363447447683,0.36995212846636316,5,own
19-1041,7,0.1203417839167063,partial:OEWS_May2021_lognormal;D,11.288363447447683,0.36995212846636316,5,own
19-1041,8,0.18359679849857108,partial:OEWS_May2021_lognormal;D,11.288363447447683,0.36995212846636316,5,own
19-1041,9,0.26212416254115833,partial:OEWS_May2021_lognormal;D,11.288363447447683,0.36995212846636316,5,own
19-1041,10,0.2829965226195075,partial:OEWS_May2021_lognormal;D,11.288363447447683,0.36995212846636316,5,own
19-1042,1,0.0018453385797334576,partial:OEWS_May2021_lognormal;D,11.427197555360902,0.484909373429322,5,own
19-1042,2,0.006832368681727985,partial:OEWS_May2021_lognormal;D,11.427197555360902,0.484909373429322,5,own
19-1042,3,0.01401927442989237,partial:OEWS_May2021_lognormal;D,11.427197555360902,0.484909373429322,5,own
19-1042,4,0.023985496484629887,partial:OEWS_May2021_lognormal;D,11.427197555360902,0.484909373429322,5,own
19-1042,5,0.0377381907206934,partial:OEWS_May2021_lognormal;D,11.427197555360902,0.484909373429322,5,own
19-1042,6,0.056998698952892723,partial:OEWS_May2021_lognormal;D,11.427197555360902,0.484909373429322,5,own
19-1042,7,0.08494086955353541,partial:OEWS_May2021_lognormal;D,11.427197555360902,0.484909373429322,5,own
19-1042,8,0.12829503229247635,partial:OEWS_May2021_lognormal;D,11.427197555360902,0.484909373429322,5,own
19-1042,9,0.20558729339824622,partial:OEWS_May2021_lognormal;D,11.427197555360902,0.484909373429322,5,own
19-1042,10,0.4397574369061722,partial:OEWS_May2021_lognormal;D,11.427197555360902,0.484909373429322,5,own
19-1099,1,0.0015137561031904334,partial:OEWS_May2021_lognormal;D,11.34038937370227,0.445577143003669,5,own
19-1099,2,0.006812827445966008,partial:OEWS_May2021_lognormal;D,11.34038937370227,0.445577143003669,5,own
19-1099,3,0.015368549817479205,partial:OEWS_May2021_lognormal;D,11.34038937370227,0.445577143003669,5,own
19-1099,4,0.027728939142870224,partial:OEWS_May2021_lognormal;D,11.34038937370227,0.445577143003669,5,own
19-1099,5,0.04493640968789486,partial:OEWS_May2021_lognormal;D,11.34038937370227,0.445577143003669,5,own
19-1099,6,0.06868172855819216,partial:OEWS_May2021_lognormal;D,11.34038937370227,0.445577143003669,5,own
19-1099,7,0.10181426854108955,partial:OEWS_May2021_lognormal;D,11.34038937370227,0.445577143003669,5,own
19-1099,8,0.14963914112271354,partial:OEWS_May2021_lognormal;D,11.34038937370227,0.445577143003669,5,own
19-1099,9,0.22400110902209808,partial:OEWS_May2021_lognormal;D,11.34038937370227,0.445577143003669,5,own
19-1099,10,0.35950327055850595,partial:OEWS_May2021_lognormal;D,11.34038937370227,0.445577143003669,5,own
19-2011,1,0.0009121010466529578,partial:OEWS_May2021_lognormal;D,11.709653711186844,0.5422275565390762,4,own
19-2011,2,0.00313017625775619,partial:OEWS_May2021_lognormal;D,11.709653711186844,0.5422275565390762,4,own
19-2011,3,0.0063912328443612165,partial:OEWS_May2021_lognormal;D,11.709653711186844,0.5422275565390762,4,own
19-2011,4,0.011182725519158943,partial:OEWS_May2021_lognormal;D,11.709653711186844,0.5422275565390762,4,own
19-2011,5,0.01832176493862775,partial:OEWS_May2021_lognormal;D,11.709653711186844,0.5422275565390762,4,own
19-2011,6,0.029318010924802573,partial:OEWS_May2021_lognormal;D,11.709653711186844,0.5422275565390762,4,own
19-2011,7,0.04729031250906324,partial:OEWS_May2021_lognormal;D,11.709653711186844,0.5422275565390762,4,own
19-2011,8,0.0799247320024562,partial:OEWS_May2021_lognormal;D,11.709653711186844,0.5422275565390762,4,own
19-2011,9,0.15351516731970527,partial:OEWS_May2021_lognormal;D,11.709653711186844,0.5422275565390762,4,own
19-2011,10,0.6500137766374157,partial:OEWS_May2021_lognormal;D,11.709653711186844,0.5422275565390762,4,own
19-2012,1,0.000014246735639045216,partial:OEWS_May2021_lognormal;D,11.870488256852301,0.44232320881455706,4,own
19-2012,2,0.00013865546080932267,partial:OEWS_May2021_lognormal;D,11.870488256852301,0.44232320881455706,4,own
19-2012,3,0.0005442576577254221,partial:OEWS_May2021_lognormal;D,11.870488256852301,0.44232320881455706,4,own
19-2012,4,0.0015469320129368191,partial:OEWS_May2021_lognormal;D,11.870488256852301,0.44232320881455706,4,own
19-2012,5,0.003782275387309686,partial:OEWS_May2021_lognormal;D,11.870488256852301,0.44232320881455706,4,own
19-2012,6,0.008619012284948158,partial:OEWS_May2021_lognormal;D,11.870488256852301,0.44232320881455706,4,own
19-2012,7,0.01932731515465208,partial:OEWS_May2021_lognormal;D,11.870488256852301,0.44232320881455706,4,own
19-2012,8,0.04517019786015358,partial:OEWS_May2021_lognormal;D,11.870488256852301,0.44232320881455706,4,own
19-2012,9,0.12243208785988541,partial:OEWS_May2021_lognormal;D,11.870488256852301,0.44232320881455706,4,own
19-2012,10,0.7984250195859405,partial:OEWS_May2021_lognormal;D,11.870488256852301,0.44232320881455706,4,own
19-2021,1,0.0010087804187358662,partial:OEWS_May2021_lognormal;D,11.389816155890335,0.4438776186291903,5,own
19-2021,2,0.004946274930498207,partial:OEWS_May2021_lognormal;D,11.389816155890335,0.4438776186291903,5,own
19-2021,3,0.01183299017896039,partial:OEWS_May2021_lognormal;D,11.389816155890335,0.4438776186291903,5,own
19-2021,4,0.022374948283623075,partial:OEWS_May2021_lognormal;D,11.389816155890335,0.4438776186291903,5,own
19-2021,5,0.03779942239527967,partial:OEWS_May2021_lognormal;D,11.389816155890335,0.4438776186291903,5,own
19-2021,6,0.06010897717719449,partial:OEWS_May2021_lognormal;D,11.389816155890335,0.4438776186291903,5,own
19-2021,7,0.09276861207750803,partial:OEWS_May2021_lognormal;D,11.389816155890335,0.4438776186291903,5,own
19-2021,8,0.14249761674343298,partial:OEWS_May2021_lognormal;D,11.389816155890335,0.4438776186291903,5,own
19-2021,9,0.2252960577028722,partial:OEWS_May2021_lognormal;D,11.389816155890335,0.4438776186291903,5,own
19-2021,10,0.4013663200918951,partial:OEWS_May2021_lognormal;D,11.389816155890335,0.4438776186291903,5,own
19-2031,1,0.0007814807761399312,partial:OEWS_May2021_lognormal;D,11.296880456506445,0.4039534165270398,5,own
19-2031,2,0.004868588655898398,partial:OEWS_May2021_lognormal;D,11.296880456506445,0.4039534165270398,5,own
19-2031,3,0.01314037371101262,partial:OEWS_May2021_lognormal;D,11.296880456506445,0.4039534165270398,5,own
19-2031,4,0.026573316885184606,partial:OEWS_May2021_lognormal;D,11.296880456506445,0.4039534165270398,5,own
19-2031,5,0.046546648665478085,partial:OEWS_May2021_lognormal;D,11.296880456506445,0.4039534165270398,5,own
19-2031,6,0.07496357281876814,partial:OEWS_May2021_lognormal;D,11.296880456506445,0.4039534165270398,5,own
19-2031,7,0.11449897512243329,partial:OEWS_May2021_lognormal;D,11.296880456506445,0.4039534165270398,5,own
19-2031,8,0.1689335857993472,partial:OEWS_May2021_lognormal;D,11.296880456506445,0.4039534165270398,5,own
19-2031,9,0.24276209024396977,partial:OEWS_May2021_lognormal;D,11.296880456506445,0.4039534165270398,5,own
19-2031,10,0.30693136732176796,partial:OEWS_May2021_lognormal;D,11.296880456506445,0.4039534165270398,5,own
19-2032,1,0.0001441600390651443,partial:OEWS_May2021_lognormal;D,11.498257730592602,0.40792811704084236,5,own
19-2032,2,0.0011957862316439027,partial:OEWS_May2021_lognormal;D,11.498257730592602,0.40792811704084236,5,own
19-2032,3,0.0040031763205096715,partial:OEWS_May2021_lognormal;D,11.498257730592602,0.40792811704084236,5,own
19-2032,4,0.00970774482175063,partial:OEWS_May2021_lognormal;D,11.498257730592602,0.40792811704084236,5,own
19-2032,5,0.020113238975491,partial:OEWS_May2021_lognormal;D,11.498257730592602,0.40792811704084236,5,own
19-2032,6,0.038249111992747664,partial:OEWS_May2021_lognormal;D,11.498257730592602,0.40792811704084236,5,own
19-2032,7,0.06962076313063609,partial:OEWS_May2021_lognormal;D,11.498257730592602,0.40792811704084236,5,own
19-2032,8,0.1254749626105785,partial:OEWS_May2021_lognormal;D,11.498257730592602,0.40792811704084236,5,own
19-2032,9,0.23388163334644002,partial:OEWS_May2021_lognormal;D,11.498257730592602,0.40792811704084236,5,own
19-2032,10,0.4976094225311374,partial:OEWS_May2021_lognormal;D,11.498257730592602,0.40792811704084236,5,own
19-2041,1,0.0010673096039780505,partial:OEWS_May2021_lognormal;D,11.245941557895101,0.3994542073990452,5,own
19-2041,2,0.006393213015036703,partial:OEWS_May2021_lognormal;D,11.245941557895101,0.3994542073990452,5,own
19-2041,3,0.016656720994149887,partial:OEWS_May2021_lognormal;D,11.245941557895101,0.3994542073990452,5,own
19-2041,4,0.032581630375623616,partial:OEWS_May2021_lognormal;D,11.245941557895101,0.3994542073990452,5,own
19-2041,5,0.05519247446999592,partial:OEWS_May2021_lognormal;D,11.245941557895101,0.3994542073990452,5,own
19-2041,6,0.0857828692392924,partial:OEWS_May2021_lognormal;D,11.245941557895101,0.3994542073990452,5,own
19-2041,7,0.12588629379995675,partial:OEWS_May2021_lognormal;D,11.245941557895101,0.3994542073990452,5,own
19-2041,8,0.17692926622624294,partial:OEWS_May2021_lognormal;D,11.245941557895101,0.3994542073990452,5,own
19-2041,9,0.23769908780524363,partial:OEWS_May2021_lognormal;D,11.245941557895101,0.3994542073990452,5,own
19-2041,10,0.2618111344704801,partial:OEWS_May2021_lognormal;D,11.245941557895101,0.3994542073990452,5,own
19-2042,1,0.0029529969930519595,partial:OEWS_May2021_lognormal;D,11.400096476568821,0.5015745636510608,5,own
19-2042,2,0.009398640842448958,partial:OEWS_May2021_lognormal;D,11.400096476568821,0.5015745636510608,5,own
19-2042,3,0.017670445121694023,partial:OEWS_May2021_lognormal;D,11.400096476568821,0.5015745636510608,5,own
19-2042,4,0.028403692943178682,partial:OEWS_May2021_lognormal;D,11.400096476568821,0.5015745636510608,5,own
19-2042,5,0.042518787458957596,partial:OEWS_May2021_lognormal;D,11.400096476568821,0.5015745636510608,5,own
19-2042,6,0.061552007207914816,partial:OEWS_May2021_lognormal;D,11.400096476568821,0.5015745636510608,5,own
19-2042,7,0.08832503457266694,partial:OEWS_May2021_lognormal;D,11.400096476568821,0.5015745636510608,5,own
19-2042,8,0.12884205932504617,partial:OEWS_May2021_lognormal;D,11.400096476568821,0.5015745636510608,5,own
19-2042,9,0.19982273201423806,partial:OEWS_May2021_lognormal;D,11.400096476568821,0.5015745636510608,5,own
19-2042,10,0.4205136035208028,partial:OEWS_May2021_lognormal;D,11.400096476568821,0.5015745636510608,5,own
19-2043,1,0.00025681451145431744,partial:OEWS_May2021_lognormal;D,11.329507637996763,0.37720056467780577,5,own
19-2043,2,0.0023026885482910764,partial:OEWS_May2021_lognormal;D,11.329507637996763,0.37720056467780577,5,own
19-2043,3,0.007791490100834131,partial:OEWS_May2021_lognormal;D,11.329507637996763,0.37720056467780577,5,own
19-2043,4,0.01849408183658441,partial:OEWS_May2021_lognormal;D,11.329507637996763,0.37720056467780577,5,own
19-2043,5,0.0366963697745471,partial:OEWS_May2021_lognormal;D,11.329507637996763,0.37720056467780577,5,own
19-2043,6,0.06546511750043732,partial:OEWS_May2021_lognormal;D,11.329507637996763,0.37720056467780577,5,own
19-2043,7,0.10898960148663256,partial:OEWS_May2021_lognormal;D,11.329507637996763,0.37720056467780577,5,own
19-2043,8,0.17284490476908826,partial:OEWS_May2021_lognormal;D,11.329507637996763,0.37720056467780577,5,own
19-2043,9,0.2621924948087142,partial:OEWS_May2021_lognormal;D,11.329507637996763,0.37720056467780577,5,own
19-2043,10,0.3249664366634166,partial:OEWS_May2021_lognormal;D,11.329507637996763,0.37720056467780577,5,own
19-2099,1,0.0005682451912081832,partial:OEWS_May2021_lognormal;D,11.520049978948892,0.4611557792654885,5,own
19-2099,2,0.0028677796348109963,partial:OEWS_May2021_lognormal;D,11.520049978948892,0.4611557792654885,5,own
19-2099,3,0.007136037640684323,partial:OEWS_May2021_lognormal;D,11.520049978948892,0.4611557792654885,5,own
